id,country_name,country_code,series,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3,Mali,MLI,GDP Per Capita,$270 ,$307 ,$335 ,$393 ,$440 ,$489 ,$523 ,$597 ,$694 ,$699 ,$710 ,$838 ,$779 ,$805 ,$848 ,$751 ,$780 ,$831 ,$900 
3,Mauritania,MRT,GDP Per Capita,$677 ,$646 ,$640 ,$718 ,$804 ,$971 ,"$1,288 ","$1,351 ","$1,559 ","$1,392 ","$1,611 ","$1,880 ","$1,815 ","$1,892 ","$1,677 ","$1,524 ","$1,537 ","$1,578 ","$1,601 "
3,Mauritius,MUS,GDP Per Capita,"$3,929 ","$3,857 ","$4,019 ","$4,794 ","$5,388 ","$5,283 ","$5,696 ","$6,575 ","$8,030 ","$7,318 ","$8,000 ","$9,197 ","$9,291 ","$9,637 ","$10,154 ","$9,260 ","$9,682 ","$10,485 ","$11,208 "
3,Mozambique,MOZ,GDP Per Capita,$314 ,$291 ,$300 ,$324 ,$381 ,$415 ,$434 ,$481 ,$564 ,$520 ,$471 ,$595 ,$658 ,$664 ,$674 ,$590 ,$429 ,$461 ,$499 
3,Namibia,NAM,GDP Per Capita,"$2,136 ","$1,906 ","$1,769 ","$2,561 ","$3,397 ","$3,674 ","$3,975 ","$4,356 ","$4,153 ","$4,265 ","$5,318 ","$5,723 ","$5,942 ","$5,378 ","$5,435 ","$4,869 ","$4,523 ","$5,303 ","$5,495 "
3,Niger,NER,GDP Per Capita,$198 ,$208 ,$227 ,$268 ,$285 ,$321 ,$335 ,$388 ,$473 ,$459 ,$473 ,$508 ,$526 ,$549 ,$562 ,$483 ,$495 ,$517 ,$572 
3,Nigeria,NGA,GDP Per Capita,$568 ,$590 ,$742 ,$795 ,"$1,008 ","$1,268 ","$1,656 ","$1,883 ","$2,243 ","$1,891 ","$2,292 ","$2,520 ","$2,747 ","$2,998 ","$3,223 ","$2,730 ","$2,176 ","$1,969 ","$2,033 "
3,Rwanda,RWA,GDP Per Capita,$219 ,$203 ,$199 ,$216 ,$241 ,$292 ,$368 ,$440 ,$546 ,$582 ,$612 ,$672 ,$729 ,$726 ,$747 ,$755 ,$749 ,$772 ,$783 
3,Sao Tome and Principe,STP,GDP Per Capita, .. ,$525 ,$578 ,$679 ,$745 ,$867 ,$883 ,$897 ,"$1,099 ","$1,068 ","$1,095 ","$1,264 ","$1,341 ","$1,577 ","$1,783 ","$1,596 ","$1,710 ","$1,811 ","$2,001 "
3,Senegal,SEN,GDP Per Capita,$605 ,$615 ,$657 ,$824 ,$941 ,$994 ,"$1,041 ","$1,222 ","$1,412 ","$1,317 ","$1,280 ","$1,374 ","$1,330 ","$1,376 ","$1,397 ","$1,219 ","$1,270 ","$1,362 ","$1,466 "
3,Seychelles,SYC,GDP Per Capita,"$7,579 ","$7,663 ","$8,331 ","$8,525 ","$10,177 ","$11,093 ","$12,014 ","$12,155 ","$11,123 ","$9,707 ","$10,805 ","$12,189 ","$12,007 ","$14,766 ","$14,700 ","$14,745 ","$15,069 ","$15,906 ","$16,391 "
3,Sierra Leone,SLE,GDP Per Capita,$139 ,$229 ,$252 ,$266 ,$267 ,$292 ,$323 ,$360 ,$408 ,$391 ,$402 ,$448 ,$566 ,$717 ,$715 ,$588 ,$501 ,$499 ,$534 
3,South Africa,ZAF,GDP Per Capita,"$3,032 ","$2,666 ","$2,502 ","$3,751 ","$4,834 ","$5,384 ","$5,602 ","$6,096 ","$5,761 ","$5,863 ","$7,329 ","$8,007 ","$7,501 ","$6,832 ","$6,433 ","$5,735 ","$5,273 ","$6,132 ","$6,374 "
3,South Sudan,SSD,GDP Per Capita, .. , .. , .. , .. , .. , .. , .. , .. ,"$1,669 ","$1,338 ","$1,536 ","$1,516 ","$1,180 ","$1,779 ","$1,323 ","$1,120 ", .. , .. , .. 
3,Sudan,SDN,GDP Per Capita,$366 ,$383 ,$418 ,$485 ,$573 ,$689 ,$905 ,"$1,128 ","$1,305 ","$1,164 ","$1,401 ","$1,438 ","$1,458 ","$1,557 ","$1,710 ","$1,910 ","$1,299 ","$1,112 ",$624 
3,Tanzania,TZA,GDP Per Capita,$411 ,$407 ,$412 ,$431 ,$459 ,$493 ,$485 ,$553 ,$687 ,$695 ,$743 ,$781 ,$868 ,$970 ,"$1,030 ",$948 ,$966 ,"$1,005 ","$1,061 "
3,Togo,TGO,GDP Per Capita,$302 ,$293 ,$327 ,$396 ,$413 ,$406 ,$408 ,$449 ,$544 ,$538 ,$534 ,$587 ,$572 ,$621 ,$641 ,$571 ,$597 ,$626 ,$679 
3,Uganda,UGA,GDP Per Capita,$262 ,$239 ,$246 ,$244 ,$296 ,$326 ,$348 ,$417 ,$468 ,$793 ,$816 ,$826 ,$784 ,$804 ,$876 ,$840 ,$731 ,$747 ,$767 
3,Zambia,ZMB,GDP Per Capita,$346 ,$383 ,$382 ,$435 ,$539 ,$703 ,"$1,048 ","$1,124 ","$1,394 ","$1,160 ","$1,489 ","$1,673 ","$1,763 ","$1,879 ","$1,763 ","$1,338 ","$1,281 ","$1,535 ","$1,556 "
3,Zimbabwe,ZWE,GDP Per Capita,$563 ,$568 ,$531 ,$478 ,$483 ,$477 ,$448 ,$432 ,$357 ,$772 ,$948 ,"$1,094 ","$1,305 ","$1,430 ","$1,435 ","$1,445 ","$1,465 ","$1,548 ","$1,684 "
3,Sub-Saharan Africa,SSF,GDP Per Capita,$957 ,$929 ,$974 ,"$1,171 ","$1,428 ","$1,673 ","$1,851 ","$2,089 ","$2,390 ","$2,096 ","$2,332 ","$2,682 ","$2,697 ","$2,780 ","$2,774 ","$2,344 ","$2,286 ","$2,446 ","$2,560 "
