id,country_name,country_code,series,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
0,Congo,COG,FDI,"($97,897,925)","($135,361,238)","$199,155,451 ","$219,545,649 ","$88,399,286 ","$800,996,242 ","$1,487,693,084 ","$1,422,370,639 ","$1,940,120,151 ","$1,184,284,701 ","$1,520,744,891 ","$298,288,001 ","($69,253,909)","$1,878,325,499 ","$2,887,256,932 ","$4,278,118,365 ","$50,574,345 ","$4,406,043,657 ","$4,313,143,665 "
0,Equatorial Guinea,GNQ,FDI,"$154,499,590 ","$940,741,216 ","$323,391,507 ","$689,779,766 ","$340,914,469 ","$769,146,185 ","$469,506,015 ","$1,242,731,087 ","($793,872,333)","$1,636,219,625 ","$2,734,000,000 ","$1,975,000,000 ","$985,256,412 ","$582,948,749 ","$167,875,183 ","$233,325,073 ","$53,962,157 ","$304,074,312 ","$395,884,365 "
0,Swaziland,SWZ,FDI,"$90,658,006 ","$29,330,084 ","$92,945,313 ","($60,190,680)","$69,582,012 ","($45,850,345)","$121,031,133 ","$37,493,846 ","$105,729,375 ","$65,705,860 ","$135,660,414 ","$98,708,322 ","$26,480,002 ","$81,790,158 ","$25,782,635 ","$31,498,094 ","$26,852,078 ","($57,647,593)","$31,130,827 "
0,Gabon,GAB,FDI,"$278,061,232 ","($100,615,451)","$1,160,708 ","$99,666,154 ","$313,970,792 ","$326,161,878 ","$267,805,000 ","$654,808,577 ","$693,511,289 ","$635,674,957 ","$523,939,106 ","$1,123,536,919 ","$677,327,366 ","$324,032,442 ","$1,263,109,047 ","$41,707,702 ","$1,241,129,612 ","$1,498,038,420 ","$845,752,961 "
0,Ghana,GHA,FDI,"$165,900,000 ","$89,320,000 ","$58,930,000 ","$136,751,000 ","$139,270,000 ","$144,970,000 ","$636,010,000 ","$1,383,177,930 ","$2,714,916,344 ","$2,372,540,000 ","$2,527,350,000 ","$3,247,588,000 ","$3,294,520,000 ","$3,227,000,000 ","$3,363,389,444 ","$3,192,320,531 ","$3,485,333,369 ","$3,254,990,000 ","$2,989,035,000 "
0,Guinea-Bissau,GNB,FDI,"$702,271 ","$395,614 ","$3,545,254 ","$4,005,504 ","$1,915,633 ","$8,692,468 ","$17,887,124 ","$18,770,117 ","$6,630,074 ","$18,890,200 ","$26,240,200 ","$25,024,047 ","$6,624,917 ","$19,639,704 ","$28,852,728 ","$18,575,499 ","$14,221,700 ","$15,652,440 ","$20,553,776 "
0,Lesotho,LSO,FDI,"$32,402,238 ","$29,695,296 ","$28,390,465 ","$43,946,225 ","$55,669,446 ","$27,441,449 ","$24,322,287 ","$75,616,002 ","$11,009,973 ","$91,349,553 ","$9,512,772 ","$61,173,319 ","$56,653,435 ","$50,429,031 ","$94,459,059 ","$206,514,460 ","$159,186,980 ","$123,091,950 ","$128,696,373 "
0,Madagascar,MDG,FDI,"$82,952,581 ","$93,059,224 ","$14,661,798 ","$12,874,087 ","$52,910,748 ","$85,428,624 ","$294,681,942 ","$789,389,724 ","$1,134,497,642 ","$1,293,330,142 ","$912,287,180 ","$815,534,455 ","$814,789,935 ","$565,848,886 ","$555,252,071 ","$328,059,306 ","$540,842,780 ","$464,856,590 ","$612,036,371 "
0,Mali,MLI,FDI,"$60,181,781 ","$208,815,770 ","($12,312,977)","$72,355,432 ","$84,840,600 ","$160,218,207 ","$148,195,574 ","$206,064,771 ","$266,432,782 ","$646,609,201 ","$371,569,833 ","$556,147,162 ","$397,865,237 ","$307,853,389 ","$144,023,011 ","$275,414,753 ","$356,234,603 ","$559,362,392 ","$467,067,198 "
0,Mauritius,MUS,FDI,"$265,641,239 ","($27,675,566)","$32,073,116 ","$62,630,665 ","$13,894,736 ","$41,776,996 ","$106,758,059 ","$340,763,854 ","$377,724,738 ","$256,680,712 ","$429,958,031 ","$433,358,880 ","$589,018,303 ","$293,341,672 ","$455,562,152 ","$216,455,188 ","$378,764,432 ","$442,947,618 ","$371,518,186 "
0,Namibia,NAM,FDI,"$196,350,763 ","$379,336,366 ","$147,535,758 ","$65,110,887 ","$223,561,311 ","$389,850,790 ","$610,197,796 ","$669,182,903 ","$750,426,324 ","$829,054,473 ","$287,528,974 ","$803,600,585 ","$1,041,555,413 ","$777,073,646 ","$445,582,248 ","$810,405,165 ","$371,166,436 ","$373,575,659 ","$183,488,531 "
0,Nigeria,NGA,FDI,"$1,140,167,556 ","$1,190,618,644 ","$1,874,070,753 ","$2,005,353,563 ","$1,874,060,887 ","$4,982,533,930 ","$4,854,353,979 ","$6,036,021,405 ","$8,195,499,253 ","$8,554,740,717 ","$6,026,232,041 ","$8,841,113,287 ","$7,069,934,205 ","$5,562,873,606 ","$4,693,828,632 ","$3,064,168,904 ","$4,448,732,917 ","$3,502,999,131 ","$1,997,485,165 "
0,Sao Tome and Principe,STP,FDI,"$3,800,000 ","$3,000,000 ","$3,600,000 ","$3,400,000 ","$3,501,000 ","$15,664,000 ","$38,015,839 ","$36,028,528 ","$79,143,389 ","$15,500,000 ","$50,600,000 ","$32,152,349 ","$22,471,527 ","$12,162,345 ","$26,489,982 ","$27,924,059 ","$23,331,087 ","$34,208,489 ","$23,698,321 "
0,Senegal,SEN,FDI,"$81,643,690 ","$45,083,430 ","$82,692,672 ","$86,499,780 ","$137,583,477 ","$167,944,231 ","$289,840,300 ","$351,458,732 ","$455,739,868 ","$331,473,910 ","$272,092,888 ","$338,661,996 ","$276,159,533 ","$311,366,769 ","$403,098,056 ","$409,166,126 ","$472,409,800 ","$588,292,998 ","$847,841,575 "
0,Seychelles,SYC,FDI,"$24,326,997 ","$64,740,257 ","$47,717,748 ","$58,425,541 ","$38,014,852 ","$80,729,739 ","$140,555,693 ","$175,923,647 ","$179,825,444 ","$168,251,662 ","$159,795,375 ","$143,240,665 ","$613,208,776 ","$57,289,066 ","$108,355,443 ","$105,893,597 ","$40,854,190 ","$124,465,536 ","$307,664,654 "
0,Sierra Leone,SLE,FDI,"$39,000,825 ","$9,835,742 ","$10,413,409 ","$8,615,050 ","$61,153,314 ","$90,731,670 ","$58,869,144 ","$95,470,171 ","$53,095,074 ","$110,430,203 ","$238,404,158 ","$950,477,689 ","$722,447,243 ","$429,664,580 ","$375,089,629 ","$252,435,829 ","$137,965,733 ","$198,174,761 ","$217,812,919 "
0,South Africa,ZAF,FDI,"$968,831,356 ","$7,270,344,986 ","$1,479,804,589 ","$783,136,092 ","$701,422,008 ","$6,522,098,178 ","$623,291,744 ","$6,586,792,253 ","$9,885,001,293 ","$7,624,489,974 ","$3,693,271,715 ","$4,139,289,123 ","$4,626,029,122 ","$8,232,518,816 ","$5,791,659,020 ","$1,521,139,945 ","$2,215,307,020 ","$2,058,579,911 ","$5,569,462,350 "
0,South Sudan,SSD,FDI, .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. , .. ,"$161,000,000 ","($793,000,000)","$1,035,826 ","$150,000 ","($7,850,000)","$1,420,000 ","$60,140,000 "
0,Sudan,SDN,FDI,"$392,200,000 ","$574,000,000 ","$713,180,000 ","$1,349,190,000 ","$1,511,070,000 ","$1,561,689,997 ","$1,841,833,814 ","$1,504,379,838 ","$1,653,120,315 ","$1,726,298,403 ","$2,063,730,998 ","$1,734,376,994 ","$2,311,460,740 ","$1,687,884,179 ","$1,251,280,889 ","$1,728,373,403 ","$1,063,767,535 ","$1,065,298,481 ","$1,135,787,164 "
0,Tanzania,TZA,FDI,"$463,400,859 ","$549,270,351 ","$395,567,134 ","$318,401,299 ","$442,539,548 ","$935,520,592 ","$403,038,991 ","$581,511,807 ","$1,383,260,000 ","$952,630,000 ","$1,813,200,000 ","$1,229,361,018 ","$1,799,646,137 ","$2,087,261,310 ","$1,416,088,065 ","$1,506,024,896 ","$864,040,000 ","$937,700,000 ","$1,055,991,268 "
0,Togo,TGO,FDI,"$52,818,331 ","$72,617,651 ","$57,806,307 ","$45,773,612 ","$79,967,682 ","$96,003,598 ","$91,396,742 ","$62,406,803 ","$50,892,372 ","$46,304,496 ","$125,064,102 ","$728,710,878 ","$121,511,566 ","$183,599,249 ","$54,020,342 ","$257,860,036 ","($46,308,332)","$88,558,700 ","($180,972,715)"
0,Uganda,UGA,FDI,"$160,700,000 ","$151,496,151 ","$184,648,059 ","$202,192,594 ","$295,416,480 ","$379,808,341 ","$644,262,500 ","$792,305,781 ","$728,860,901 ","$841,570,803 ","$543,872,727 ","$894,293,858 ","$1,205,388,488 ","$1,096,000,000 ","$1,058,564,540 ","$737,652,140 ","$625,704,362 ","$802,704,141 ","$1,055,353,353 "
0,Zambia,ZMB,FDI,"$121,700,000 ","$145,000,000 ","$298,390,000 ","$347,000,000 ","$364,040,000 ","$356,940,000 ","$615,790,000 ","$1,323,900,000 ","$938,620,000 ","$694,800,000 ","$1,729,300,000 ","$1,108,500,000 ","$1,731,500,000 ","$2,099,800,000 ","$1,507,800,000 ","$1,582,666,667 ","$662,813,935 ","$1,107,519,805 ","$408,438,492 "
0,Zimbabwe,ZWE,FDI,"$23,200,000 ","$3,800,000 ","$25,900,000 ","$3,800,000 ","$8,700,000 ","$102,800,000 ","$40,000,000 ","$68,900,000 ","$51,600,000 ","$105,000,000 ","$122,586,667 ","$344,300,000 ","$349,850,000 ","$373,050,000 ","$472,800,000 ","$399,200,000 ","$343,013,813 ","$247,187,739 ","$744,637,199 "
0,Sub-Saharan Africa,SSF,FDI,"$149,454,913 ","$335,418,438 ","$241,591,542 ","$307,055,787 ","$274,737,383 ","$425,818,066 ","$355,205,297 ","$630,647,602 ","$841,438,452 ","$794,073,763 ","$713,717,713 ","$911,821,519 ","$966,898,539 ","$860,788,188 ","$940,373,104 ","$942,178,095 ","$662,621,000 ","$585,863,081 ","$647,450,505 "
